p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.5,thSOPT,3,0.9999,19,21,21,31,0.737443155,0.0006665527372485925
1,QDEIM,3,0.9999,19,21,21,31,0.728265658,0.0007146900243293877
0.5,clsthQDEIM,3,0.9999,19,21,21,31,0.7044671370000001,0.0002143784195783534
0.5,thQDEIM,3,0.9999,19,21,21,31,0.7199609229999999,0.0008295191240327023
,SOPT,3,0.9999,19,21,21,33,0.801009847,0.0004431549637903159
0.5,clsthSOPT,3,0.9999,19,21,21,33,0.770174888,0.00020111535919341
0.5,thSOPT,3,0.9999,19,21,21,33,0.735329955,0.0004431549637905416
1,QDEIM,3,0.9999,19,21,21,33,0.759427288,0.0007601535148898243
0.5,clsthQDEIM,3,0.9999,19,21,21,33,0.729624219,0.0008726958910233042
0.5,thQDEIM,3,0.9999,19,21,21,33,0.74612425,0.0008113636743015497
,SOPT,3,0.9999,19,21,21,35,0.802377362,0.0006982988046471187
0.5,clsthSOPT,3,0.9999,19,21,21,35,0.801905054,0.0003947382805252915
0.5,thSOPT,3,0.9999,19,21,21,35,0.7685341330000001,0.0006982988046470148
1,QDEIM,3,0.9999,19,21,21,35,0.797238393,0.000605842735060017
0.5,clsthQDEIM,3,0.9999,19,21,21,35,0.7723529410000001,0.000978794772930337
0.5,thQDEIM,3,0.9999,19,21,21,35,0.799968908,0.0009469039061275303
,SOPT,3,0.9999,19,21,21,37,0.837572779,0.0004290210837104555
0.5,clsthSOPT,3,0.9999,19,21,21,37,0.826928501,0.0002331069873085585
0.5,thSOPT,3,0.9999,19,21,21,37,0.780039276,0.0004290210837104867
1,QDEIM,3,0.9999,19,21,21,37,0.83115535,0.0003873209858284718
0.5,clsthQDEIM,3,0.9999,19,21,21,37,0.8010598209999999,0.001180946242779057
0.5,thQDEIM,3,0.9999,19,21,21,37,0.806167573,0.0009531276090087573
,SOPT,3,0.9999,19,21,21,39,0.8644168160000001,0.0004184547807224449
0.5,clsthSOPT,3,0.9999,19,21,21,39,0.861144985,9.202859642988226e-05
0.5,thSOPT,3,0.9999,19,21,21,39,0.827282874,0.0004184547807235977
1,QDEIM,3,0.9999,19,21,21,39,0.8713252130000001,0.000360699153907191
0.5,clsthQDEIM,3,0.9999,19,21,21,39,0.837908181,0.001081403653624996
0.5,thQDEIM,3,0.9999,19,21,21,39,0.827823406,0.001203968364802482
,SOPT,3,0.9999,19,21,21,41,0.897587314,0.000391704477051771
0.5,clsthSOPT,3,0.9999,19,21,21,41,0.90097211,0.00035970843402108
0.5,thSOPT,3,0.9999,19,21,21,41,0.866453001,0.0003917044770517873
1,QDEIM,3,0.9999,19,21,21,41,0.909935898,0.0004538467812482973
0.5,clsthQDEIM,3,0.9999,19,21,21,41,0.888413274,0.0009783200163471465
0.5,thQDEIM,3,0.9999,19,21,21,41,0.867579757,0.001223662680594222
,SOPT,3,0.9999,19,21,21,43,0.925744604,0.0003307410708348265
0.5,clsthSOPT,3,0.9999,19,21,21,43,0.9289683399999999,0.0004212202437682231
0.5,thSOPT,3,0.9999,19,21,21,43,0.89064553,0.0003307410708350339
1,QDEIM,3,0.9999,19,21,21,43,0.935793956,0.0004711202921762566
0.5,clsthQDEIM,3,0.9999,19,21,21,43,0.890333857,0.001237300738136151
0.5,thQDEIM,3,0.9999,19,21,21,43,0.929745877,0.001244701380293488
,SOPT,3,0.9999,19,21,21,45,0.9650208139999999,9.44275783360269e-05
0.5,clsthSOPT,3,0.9999,19,21,21,45,0.963714201,0.0001286434526275686
0.5,thSOPT,3,0.9999,19,21,21,45,0.927331149,9.442757833581986e-05
1,QDEIM,3,0.9999,19,21,21,45,0.992138156,0.0004744102678447797
0.5,clsthQDEIM,3,0.9999,19,21,21,45,0.899965923,0.001399067082047285
0.5,thQDEIM,3,0.9999,19,21,21,45,0.934461022,0.001325752087889891
,SOPT,3,0.9999,19,21,21,47,0.9885425450000001,8.530622274075963e-05
0.5,clsthSOPT,3,0.9999,19,21,21,47,0.987500558,9.868257341397833e-05
0.5,thSOPT,3,0.9999,19,21,21,47,0.935233347,8.530622274083179e-05
1,QDEIM,3,0.9999,19,21,21,47,1.001636167,0.0005312979802043036
0.5,clsthQDEIM,3,0.9999,19,21,21,47,0.899069047,0.001374675001193154
0.5,thQDEIM,3,0.9999,19,21,21,47,0.973084791,0.001193089552696267
,SOPT,3,0.9999,19,21,21,49,1.008686533,8.479699620476482e-05
0.5,clsthSOPT,3,0.9999,19,21,21,49,1.02658873,0.0001539078664223083
0.5,thSOPT,3,0.9999,19,21,21,49,0.953766437,8.479699620474235e-05
1,QDEIM,3,0.9999,19,21,21,49,1.02247569,0.0004414639108042257
0.5,clsthQDEIM,3,0.9999,19,21,21,49,0.912559627,0.001452531297320059
0.5,thQDEIM,3,0.9999,19,21,21,49,0.984565102,0.001183397430613756
,SOPT,3,0.9999,19,21,21,51,1.032807326,0.0001275541314282762
0.5,clsthSOPT,3,0.9999,19,21,21,51,1.039222244,0.0003263999504722602
0.5,thSOPT,3,0.9999,19,21,21,51,0.977789895,0.0001275541314288421
1,QDEIM,3,0.9999,19,21,21,51,1.056083013,0.0005169363837072338
0.5,clsthQDEIM,3,0.9999,19,21,21,51,0.929623914,0.001538301659001213
0.5,thQDEIM,3,0.9999,19,21,21,51,0.999506603,0.001234250200958549
,SOPT,3,0.9999,19,21,21,53,1.068331303,0.000114058225305585
0.5,clsthSOPT,3,0.9999,19,21,21,53,1.085914091,0.0003837643485952168
0.5,thSOPT,3,0.9999,19,21,21,53,1.018654795,0.0001140582253057548
1,QDEIM,3,0.9999,19,21,21,53,1.0996184,0.0004648533390335263
0.5,clsthQDEIM,3,0.9999,19,21,21,53,0.9532577879999999,0.001530167721593443
0.5,thQDEIM,3,0.9999,19,21,21,53,1.043274311,0.001186026835552205
,SOPT,3,0.9999,19,21,21,55,1.098253788,0.000114857664840766
0.5,clsthSOPT,3,0.9999,19,21,21,55,1.101672048,0.0004443410016094029
0.5,thSOPT,3,0.9999,19,21,21,55,1.031155633,0.0001148576648405465
1,QDEIM,3,0.9999,19,21,21,55,1.122011167,0.000554140860253944
0.5,clsthQDEIM,3,0.9999,19,21,21,55,0.963154896,0.001556515783721779
0.5,thQDEIM,3,0.9999,19,21,21,55,1.055052519,0.00104659063118643
,SOPT,3,0.9999,19,21,21,57,1.142427607,0.0001477891980345935
0.5,clsthSOPT,3,0.9999,19,21,21,57,1.116085419,0.0004018862775168018
0.5,thSOPT,3,0.9999,19,21,21,57,1.081778244,0.0001477891980344297
1,QDEIM,3,0.9999,19,21,21,57,1.162159605,0.0005802009557243411
0.5,clsthQDEIM,3,0.9999,19,21,21,57,0.984332674,0.001545712054158801
0.5,thQDEIM,3,0.9999,19,21,21,57,1.081099535,0.0008716679297458015
,SOPT,3,0.9999,19,21,21,59,1.180184241,0.0001315263041422445
0.5,clsthSOPT,3,0.9999,19,21,21,59,1.163455463,0.0004798129631293534
0.5,thSOPT,3,0.9999,19,21,21,59,1.113289317,0.0001315263041420966
1,QDEIM,3,0.9999,19,21,21,59,1.191945957,0.0006316712251318711
0.5,clsthQDEIM,3,0.9999,19,21,21,59,1.001566541,0.001515928408352543
0.5,thQDEIM,3,0.9999,19,21,21,59,1.109486352,0.0009834602160862646
,SOPT,3,0.9999,19,21,21,61,1.20026216,0.0002160646370502662
0.5,clsthSOPT,3,0.9999,19,21,21,61,1.175528922,0.0004783544338099877
0.5,thSOPT,3,0.9999,19,21,21,61,1.118385141,0.000216064637049651
1,QDEIM,3,0.9999,19,21,21,61,1.212888398,0.0006313809992749165
0.5,clsthQDEIM,3,0.9999,19,21,21,61,1.000527668,0.0009107870933060454
0.5,thQDEIM,3,0.9999,19,21,21,61,1.146277644,0.001079946875060345
,SOPT,3,0.9999,19,21,21,23,0.6181247310000001,0.0003701191790682943
0.6,clsthSOPT,3,0.9999,19,21,21,23,0.596776847,0.002104397796289683
0.6,thSOPT,3,0.9999,19,21,21,23,0.613660412,0.0003701191790689386
1,QDEIM,3,0.9999,19,21,21,23,0.614165352,0.0002080659983241926
0.6,clsthQDEIM,3,0.9999,19,21,21,23,0.592482891,0.0002051438731866466
0.6,thQDEIM,3,0.9999,19,21,21,23,0.592093152,0.0002698361917383404
,SOPT,3,0.9999,19,21,21,25,0.646925412,0.0001162585406153712
0.6,clsthSOPT,3,0.9999,19,21,21,25,0.6137022120000001,0.00177965959613513
0.6,thSOPT,3,0.9999,19,21,21,25,0.64112735,0.0001162585406151151
1,QDEIM,3,0.9999,19,21,21,25,0.6632421129999999,0.0003047137631543689
0.6,clsthQDEIM,3,0.9999,19,21,21,25,0.6425807020000001,0.0006954486381519693
0.6,thQDEIM,3,0.9999,19,21,21,25,0.623269294,0.0002142321263501513
,SOPT,3,0.9999,19,21,21,27,0.711635156,0.0001694438319742061
0.6,clsthSOPT,3,0.9999,19,21,21,27,0.658595885,0.002137501001381386
0.6,thSOPT,3,0.9999,19,21,21,27,0.6720777560000001,0.0001694438319740012
1,QDEIM,3,0.9999,19,21,21,27,0.6787768,0.0003117690571829636
0.6,clsthQDEIM,3,0.9999,19,21,21,27,0.64680362,0.0005903838337650579
0.6,thQDEIM,3,0.9999,19,21,21,27,0.647332467,0.0004074929506941927
,SOPT,3,0.9999,19,21,21,29,0.7153313139999999,0.000563095380548564
0.6,clsthSOPT,3,0.9999,19,21,21,29,0.691018562,0.001880483469066004
0.6,thSOPT,3,0.9999,19,21,21,29,0.751856297,0.0005630953805488316
1,QDEIM,3,0.9999,19,21,21,29,0.7126072459999999,0.000266643081623086
0.6,clsthQDEIM,3,0.9999,19,21,21,29,0.6698378659999999,0.0003049916421134158
0.6,thQDEIM,3,0.9999,19,21,21,29,0.656588832,0.0002853485431784302
,SOPT,3,0.9999,19,21,21,31,0.7401206819999999,0.0006665527372493055
0.6,clsthSOPT,3,0.9999,19,21,21,31,0.721280291,0.001793171637174406
0.6,thSOPT,3,0.9999,19,21,21,31,0.73846066,0.0006665527372495717
1,QDEIM,3,0.9999,19,21,21,31,0.729452341,0.0007146900243293877
0.6,clsthQDEIM,3,0.9999,19,21,21,31,0.6689201300000001,0.000264883384845833
0.6,thQDEIM,3,0.9999,19,21,21,31,0.681768919,0.0003326154439027393
,SOPT,3,0.9999,19,21,21,33,0.775638413,0.0004431549637903159
0.6,clsthSOPT,3,0.9999,19,21,21,33,0.7627021279999999,0.0007605065482806274
0.6,thSOPT,3,0.9999,19,21,21,33,0.766888109,0.0004431549637918348
1,QDEIM,3,0.9999,19,21,21,33,0.7577017589999999,0.0007601535148898243
0.6,clsthQDEIM,3,0.9999,19,21,21,33,0.7137988110000001,0.0002134584478267945
0.6,thQDEIM,3,0.9999,19,21,21,33,0.718854507,0.0001665332755966611
,SOPT,3,0.9999,19,21,21,35,0.800168803,0.0006982988046471187
0.6,clsthSOPT,3,0.9999,19,21,21,35,0.785331327,0.0005789044582956897
0.6,thSOPT,3,0.9999,19,21,21,35,0.799229983,0.0006982988046481975
1,QDEIM,3,0.9999,19,21,21,35,0.7989296490000001,0.000605842735060017
0.6,clsthQDEIM,3,0.9999,19,21,21,35,0.738912115,0.0002966120065070733
0.6,thQDEIM,3,0.9999,19,21,21,35,0.7418320390000001,0.0002319932863456206
,SOPT,3,0.9999,19,21,21,37,0.836634232,0.0004290210837104555
0.6,clsthSOPT,3,0.9999,19,21,21,37,0.808393911,0.00036720969567626
0.6,thSOPT,3,0.9999,19,21,21,37,0.86661977,0.0004290210837122991
1,QDEIM,3,0.9999,19,21,21,37,0.829217546,0.0003873209858284718
0.6,clsthQDEIM,3,0.9999,19,21,21,37,0.739319389,0.0002717036806147451
0.6,thQDEIM,3,0.9999,19,21,21,37,0.778881478,0.0004983836835652316
,SOPT,3,0.9999,19,21,21,39,0.86584061,0.0004184547807224449
0.6,clsthSOPT,3,0.9999,19,21,21,39,0.833232518,0.0002999834942545808
0.6,thSOPT,3,0.9999,19,21,21,39,0.8717448059999999,0.000418454780723014
1,QDEIM,3,0.9999,19,21,21,39,0.859875474,0.000360699153907191
0.6,clsthQDEIM,3,0.9999,19,21,21,39,0.759938837,0.0002499839459594992
0.6,thQDEIM,3,0.9999,19,21,21,39,0.8094859430000001,0.0004489709368104356
,SOPT,3,0.9999,19,21,21,41,0.892702031,0.000391704477051771
0.6,clsthSOPT,3,0.9999,19,21,21,41,0.844477733,0.000580319846989118
0.6,thSOPT,3,0.9999,19,21,21,41,0.891622783,0.0003917044770517964
1,QDEIM,3,0.9999,19,21,21,41,0.895551217,0.0004538467812482973
0.6,clsthQDEIM,3,0.9999,19,21,21,41,0.779865457,0.0003666768897427918
0.6,thQDEIM,3,0.9999,19,21,21,41,0.845921834,0.000642231832894534
,SOPT,3,0.9999,19,21,21,43,0.9266882949999999,0.0003307410708348265
0.6,clsthSOPT,3,0.9999,19,21,21,43,0.88348549,0.0005650905175564835
0.6,thSOPT,3,0.9999,19,21,21,43,0.900545339,0.0003307410708357336
1,QDEIM,3,0.9999,19,21,21,43,0.9239629560000001,0.0004711202921762566
0.6,clsthQDEIM,3,0.9999,19,21,21,43,0.812652033,0.0004007930430564477
0.6,thQDEIM,3,0.9999,19,21,21,43,0.86840014,0.0005998424599085219
,SOPT,3,0.9999,19,21,21,45,0.951771579,9.44275783360269e-05
0.6,clsthSOPT,3,0.9999,19,21,21,45,0.895070648,0.000394228674840732
0.6,thSOPT,3,0.9999,19,21,21,45,0.931437084,9.44275783362361e-05
1,QDEIM,3,0.9999,19,21,21,45,0.953999948,0.0004744102678447797
0.6,clsthQDEIM,3,0.9999,19,21,21,45,0.8431523000000001,0.0004293757940730565
0.6,thQDEIM,3,0.9999,19,21,21,45,0.898449169,0.0007418177247834259
,SOPT,3,0.9999,19,21,21,47,0.980242883,8.530622274075963e-05
0.6,clsthSOPT,3,0.9999,19,21,21,47,0.925107278,0.0004819564617005946
0.6,thSOPT,3,0.9999,19,21,21,47,0.972139521,8.530622274087578e-05
1,QDEIM,3,0.9999,19,21,21,47,0.9876586000000001,0.0005312979802043036
0.6,clsthQDEIM,3,0.9999,19,21,21,47,0.8467796,0.0004526926056987559
0.6,thQDEIM,3,0.9999,19,21,21,47,0.929889604,0.001211893940306065
,SOPT,3,0.9999,19,21,21,49,1.001680344,8.479699620476482e-05
0.6,clsthSOPT,3,0.9999,19,21,21,49,0.9612273609999999,0.000594180764666852
0.6,thSOPT,3,0.9999,19,21,21,49,1.00132523,8.47969962047263e-05
1,QDEIM,3,0.9999,19,21,21,49,1.030942021,0.0004414639108042257
0.6,clsthQDEIM,3,0.9999,19,21,21,49,0.881624768,0.0005728011055472818
0.6,thQDEIM,3,0.9999,19,21,21,49,0.965977613,0.001201598740136668
,SOPT,3,0.9999,19,21,21,51,1.036044763,0.0001275541314282762
0.6,clsthSOPT,3,0.9999,19,21,21,51,0.986181021,0.000515344570459555
0.6,thSOPT,3,0.9999,19,21,21,51,1.004699521,0.0001275541314286942
1,QDEIM,3,0.9999,19,21,21,51,1.057945305,0.0005169363837072338
0.6,clsthQDEIM,3,0.9999,19,21,21,51,0.8972795769999999,0.0004754810202034102
0.6,thQDEIM,3,0.9999,19,21,21,51,0.982746207,0.0008886415694617996
,SOPT,3,0.9999,19,21,21,53,1.058192768,0.000114058225305585
0.6,clsthSOPT,3,0.9999,19,21,21,53,1.089130688,0.000455556335739921
0.6,thSOPT,3,0.9999,19,21,21,53,1.038144461,0.000114058225305924
1,QDEIM,3,0.9999,19,21,21,53,1.083192131,0.0004648533390335263
0.6,clsthQDEIM,3,0.9999,19,21,21,53,0.913126803,0.000502576425688093
0.6,thQDEIM,3,0.9999,19,21,21,53,0.998105486,0.001017260935773005
,SOPT,3,0.9999,19,21,21,55,1.096420235,0.000114857664840766
0.6,clsthSOPT,3,0.9999,19,21,21,55,1.053807853,0.0003791697895803104
0.6,thSOPT,3,0.9999,19,21,21,55,1.082334118,0.0001148576648408214
1,QDEIM,3,0.9999,19,21,21,55,1.11600658,0.000554140860253944
0.6,clsthQDEIM,3,0.9999,19,21,21,55,0.929446502,0.0005220759456013035
0.6,thQDEIM,3,0.9999,19,21,21,55,1.00427623,0.001089836522444618
,SOPT,3,0.9999,19,21,21,57,1.129574617,0.0001477891980345935
0.6,clsthSOPT,3,0.9999,19,21,21,57,1.082938202,0.0002915158346786537
0.6,thSOPT,3,0.9999,19,21,21,57,1.100903884,0.000147789198035223
1,QDEIM,3,0.9999,19,21,21,57,1.143623043,0.0005802009557243411
0.6,clsthQDEIM,3,0.9999,19,21,21,57,0.9407136189999999,0.0006797587845914649
0.6,thQDEIM,3,0.9999,19,21,21,57,1.026928565,0.00104668196885621
,SOPT,3,0.9999,19,21,21,59,1.174129016,0.0001315263041422445
0.6,clsthSOPT,3,0.9999,19,21,21,59,1.123724625,0.0002279528811366026
0.6,thSOPT,3,0.9999,19,21,21,59,1.126954989,0.0001315263041431836
1,QDEIM,3,0.9999,19,21,21,59,1.189604944,0.0006316712251318711
0.6,clsthQDEIM,3,0.9999,19,21,21,59,0.980291825,0.0008679026444544146
0.6,thQDEIM,3,0.9999,19,21,21,59,1.058144956,0.001123304337967028
,SOPT,3,0.9999,19,21,21,61,1.212900186,0.0002160646370502662
0.6,clsthSOPT,3,0.9999,19,21,21,61,1.169437647,0.0001484813983800174
0.6,thSOPT,3,0.9999,19,21,21,61,1.177835577,0.0002160646370505078
1,QDEIM,3,0.9999,19,21,21,61,1.226840492,0.0006313809992749165
0.6,clsthQDEIM,3,0.9999,19,21,21,61,1.00992967,0.0009007511429995891
0.6,thQDEIM,3,0.9999,19,21,21,61,1.068978485,0.001110693698594293
,SOPT,4,0.99999,24,27,27,29,0.8099408490000001,0.005966784705567499
0.5,clsthSOPT,4,0.99999,24,27,27,29,0.8193042939999999,0.003128827612773657
0.5,thSOPT,4,0.99999,24,27,27,29,0.766845625,0.005966784705564205
1,QDEIM,4,0.99999,24,27,27,29,0.794543229,0.004440348517238206
0.5,clsthQDEIM,4,0.99999,24,27,27,29,0.734699868,0.009464440073341122
0.5,thQDEIM,4,0.99999,24,27,27,29,0.785001968,0.004440348517236702
,SOPT,4,0.99999,24,27,27,31,0.828719804,0.005787396002095832
0.5,clsthSOPT,4,0.99999,24,27,27,31,0.8484131539999999,0.003213279029308545
0.5,thSOPT,4,0.99999,24,27,27,31,0.7981655660000001,0.005787396002093927
1,QDEIM,4,0.99999,24,27,27,31,0.824335067,0.004040035904542511
0.5,clsthQDEIM,4,0.99999,24,27,27,31,0.767786364,0.009489473052454633
0.5,thQDEIM,4,0.99999,24,27,27,31,0.808256544,0.004040035904537266
,SOPT,4,0.99999,24,27,27,33,0.862190213,0.003970050455475816
0.5,clsthSOPT,4,0.99999,24,27,27,33,0.870685485,0.006120823199621367
0.5,thSOPT,4,0.99999,24,27,27,33,0.823409142,0.003970050455478582
1,QDEIM,4,0.99999,24,27,27,33,0.857563508,0.002130504274122324
0.5,clsthQDEIM,4,0.99999,24,27,27,33,0.7968350639999999,0.009499650644956911
0.5,thQDEIM,4,0.99999,24,27,27,33,0.844470813,0.002130504274114909
,SOPT,4,0.99999,24,27,27,35,0.903213288,0.003624629141346185
0.5,clsthSOPT,4,0.99999,24,27,27,35,0.890210485,0.004391854619676287
0.5,thSOPT,4,0.99999,24,27,27,35,0.845366499,0.003624629141347422
1,QDEIM,4,0.99999,24,27,27,35,0.919427009,0.001902122363871316
0.5,clsthQDEIM,4,0.99999,24,27,27,35,0.828507494,0.00706477534204981
0.5,thQDEIM,4,0.99999,24,27,27,35,0.868317451,0.001902122363864886
,SOPT,4,0.99999,24,27,27,37,0.926261701,0.006393552410525401
0.5,clsthSOPT,4,0.99999,24,27,27,37,0.926334884,0.003554569172298397
0.5,thSOPT,4,0.99999,24,27,27,37,0.892754725,0.006393552410526739
1,QDEIM,4,0.99999,24,27,27,37,0.9264765,0.002024658372806016
0.5,clsthQDEIM,4,0.99999,24,27,27,37,0.888138479,0.006701123154391438
0.5,thQDEIM,4,0.99999,24,27,27,37,0.9751349030000001,0.002024658372802611
,SOPT,4,0.99999,24,27,27,39,0.9619566429999999,0.006440931382823986
0.5,clsthSOPT,4,0.99999,24,27,27,39,0.941137296,0.004422206003484999
0.5,thSOPT,4,0.99999,24,27,27,39,0.902197012,0.00644093138282464
1,QDEIM,4,0.99999,24,27,27,39,0.962219074,0.002117617764157018
0.5,clsthQDEIM,4,0.99999,24,27,27,39,0.891705893,0.006346119823501027
0.5,thQDEIM,4,0.99999,24,27,27,39,0.927788751,0.002117617764156391
,SOPT,4,0.99999,24,27,27,41,1.000401648,0.005464961121485763
0.5,clsthSOPT,4,0.99999,24,27,27,41,0.981660483,0.003431520471126892
0.5,thSOPT,4,0.99999,24,27,27,41,0.920821463,0.005464961121485086
1,QDEIM,4,0.99999,24,27,27,41,0.989883425,0.002359617318872142
0.5,clsthQDEIM,4,0.99999,24,27,27,41,0.908388329,0.006068162619481326
0.5,thQDEIM,4,0.99999,24,27,27,41,0.9545471249999999,0.002359617318871877
,SOPT,4,0.99999,24,27,27,43,1.032190919,0.004616501248467203
0.5,clsthSOPT,4,0.99999,24,27,27,43,1.011782716,0.0027419545166417
0.5,thSOPT,4,0.99999,24,27,27,43,0.950141283,0.004616501248467717
1,QDEIM,4,0.99999,24,27,27,43,1.020785798,0.002233423513442275
0.5,clsthQDEIM,4,0.99999,24,27,27,43,0.93905395,0.005922615663877552
0.5,thQDEIM,4,0.99999,24,27,27,43,0.986636878,0.002233423513441844
,SOPT,4,0.99999,24,27,27,45,1.092814366,0.003481314390700467
0.5,clsthSOPT,4,0.99999,24,27,27,45,1.040875112,0.001126804036394383
0.5,thSOPT,4,0.99999,24,27,27,45,0.977490813,0.003481314390701833
1,QDEIM,4,0.99999,24,27,27,45,1.054223221,0.002186363616675019
0.5,clsthQDEIM,4,0.99999,24,27,27,45,0.979478085,0.005857318790213333
0.5,thQDEIM,4,0.99999,24,27,27,45,1.019015513,0.002205144886885123
,SOPT,4,0.99999,24,27,27,47,1.103154888,0.002703816343031113
0.5,clsthSOPT,4,0.99999,24,27,27,47,1.067453322,0.0009001611618850661
0.5,thSOPT,4,0.99999,24,27,27,47,1.004914399,0.002703816343033044
1,QDEIM,4,0.99999,24,27,27,47,1.094465812,0.002161792109669826
0.5,clsthQDEIM,4,0.99999,24,27,27,47,1.01972014,0.004469264536594049
0.5,thQDEIM,4,0.99999,24,27,27,47,1.025882587,0.002204618487078453
,SOPT,4,0.99999,24,27,27,49,1.136268791,0.002302007710513118
0.5,clsthSOPT,4,0.99999,24,27,27,49,1.099407566,0.000776876040128823
0.5,thSOPT,4,0.99999,24,27,27,49,1.053207638,0.002302007710517724
1,QDEIM,4,0.99999,24,27,27,49,1.111392388,0.002160980729267778
0.5,clsthQDEIM,4,0.99999,24,27,27,49,1.005499669,0.005557394494712589
0.5,thQDEIM,4,0.99999,24,27,27,49,1.05343732,0.002202943647152497
,SOPT,4,0.99999,24,27,27,51,1.14850396,0.002669237977280018
0.5,clsthSOPT,4,0.99999,24,27,27,51,1.130593582,0.0005816462674366381
0.5,thSOPT,4,0.99999,24,27,27,51,1.06014384,0.00266923797728674
1,QDEIM,4,0.99999,24,27,27,51,1.145894757,0.002084880979674438
0.5,clsthQDEIM,4,0.99999,24,27,27,51,1.039949426,0.006640426516235581
0.5,thQDEIM,4,0.99999,24,27,27,51,1.079646133,0.003375994500601291
,SOPT,4,0.99999,24,27,27,53,1.194198352,0.002047351021118055
0.5,clsthSOPT,4,0.99999,24,27,27,53,1.186901219,0.0006717146370107062
