p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.375,thQDEIM,6,1,34,38,37,63,,,
,SOPT,6,1,34,38,37,65,,,
0.375,clsthSOPT,6,1,34,38,37,65,,,
0.375,thSOPT,6,1,34,38,37,65,,,
1,QDEIM,6,1,34,38,37,65,,,
0.375,clsthQDEIM,6,1,34,38,37,65,,,
0.375,thQDEIM,6,1,34,38,37,65,,,
,SOPT,6,1,34,38,37,67,,,
0.375,clsthSOPT,6,1,34,38,37,67,,,
0.375,thSOPT,6,1,34,38,37,67,,,
1,QDEIM,6,1,34,38,37,67,,,
0.375,clsthQDEIM,6,1,34,38,37,67,,,
0.375,thQDEIM,6,1,34,38,37,67,,,
,SOPT,6,1,34,38,37,69,,,
0.375,clsthSOPT,6,1,34,38,37,69,,,
0.375,thSOPT,6,1,34,38,37,69,,,
1,QDEIM,6,1,34,38,37,69,,,
0.375,clsthQDEIM,6,1,34,38,37,69,,,
0.375,thQDEIM,6,1,34,38,37,69,,,
,SOPT,6,1,34,38,37,71,,,
0.375,clsthSOPT,6,1,34,38,37,71,,,
0.375,thSOPT,6,1,34,38,37,71,,,
1,QDEIM,6,1,34,38,37,71,,,
0.375,clsthQDEIM,6,1,34,38,37,71,,,
0.375,thQDEIM,6,1,34,38,37,71,,,
,SOPT,6,1,34,38,37,73,,,
0.375,clsthSOPT,6,1,34,38,37,73,,,
0.375,thSOPT,6,1,34,38,37,73,,,
1,QDEIM,6,1,34,38,37,73,,,
0.375,clsthQDEIM,6,1,34,38,37,73,,,
0.375,thQDEIM,6,1,34,38,37,73,,,
,SOPT,6,1,34,38,37,75,,,
0.375,clsthSOPT,6,1,34,38,37,75,,,
0.375,thSOPT,6,1,34,38,37,75,,,
1,QDEIM,6,1,34,38,37,75,,,
0.375,clsthQDEIM,6,1,34,38,37,75,,,
0.375,thQDEIM,6,1,34,38,37,75,,,
,SOPT,6,1,34,38,37,77,,,
0.375,clsthSOPT,6,1,34,38,37,77,,,
0.375,thSOPT,6,1,34,38,37,77,,,
1,QDEIM,6,1,34,38,37,77,,,
0.375,clsthQDEIM,6,1,34,38,37,77,,,
0.375,thQDEIM,6,1,34,38,37,77,,,
,SOPT,6,1,34,38,37,79,,,
0.375,clsthSOPT,6,1,34,38,37,79,,,
0.375,thSOPT,6,1,34,38,37,79,,,
1,QDEIM,6,1,34,38,37,79,,,
0.375,clsthQDEIM,6,1,34,38,37,79,,,
0.375,thQDEIM,6,1,34,38,37,79,,,
,SOPT,6,1,34,38,37,81,,,
0.375,clsthSOPT,6,1,34,38,37,81,,,
0.375,thSOPT,6,1,34,38,37,81,,,
1,QDEIM,6,1,34,38,37,81,,,
0.375,clsthQDEIM,6,1,34,38,37,81,,,
0.375,thQDEIM,6,1,34,38,37,81,,,
,SOPT,6,1,34,38,37,83,,,
0.375,clsthSOPT,6,1,34,38,37,83,,,
0.375,thSOPT,6,1,34,38,37,83,,,
1,QDEIM,6,1,34,38,37,83,,,
0.375,clsthQDEIM,6,1,34,38,37,83,,,
0.375,thQDEIM,6,1,34,38,37,83,,,
,SOPT,6,1,34,38,37,85,,,
0.375,clsthSOPT,6,1,34,38,37,85,,,
0.375,thSOPT,6,1,34,38,37,85,,,
1,QDEIM,6,1,34,38,37,85,,,
0.375,clsthQDEIM,6,1,34,38,37,85,,,
0.375,thQDEIM,6,1,34,38,37,85,,,
,SOPT,6,1,34,38,37,87,,,
0.375,clsthSOPT,6,1,34,38,37,87,,,
0.375,thSOPT,6,1,34,38,37,87,,,
1,QDEIM,6,1,34,38,37,87,,,
0.375,clsthQDEIM,6,1,34,38,37,87,,,
0.375,thQDEIM,6,1,34,38,37,87,,,
,SOPT,6,1,34,38,37,89,,,
0.375,clsthSOPT,6,1,34,38,37,89,,,
0.375,thSOPT,6,1,34,38,37,89,,,
1,QDEIM,6,1,34,38,37,89,,,
0.375,clsthQDEIM,6,1,34,38,37,89,,,
0.375,thQDEIM,6,1,34,38,37,89,,,
,SOPT,6,1,34,38,37,91,,,
0.375,clsthSOPT,6,1,34,38,37,91,,,
0.375,thSOPT,6,1,34,38,37,91,,,
1,QDEIM,6,1,34,38,37,91,,,
0.375,clsthQDEIM,6,1,34,38,37,91,,,
0.375,thQDEIM,6,1,34,38,37,91,,,
,SOPT,6,1,34,38,37,93,,,
0.375,clsthSOPT,6,1,34,38,37,93,,,
0.375,thSOPT,6,1,34,38,37,93,,,
1,QDEIM,6,1,34,38,37,93,,,
0.375,clsthQDEIM,6,1,34,38,37,93,,,
0.375,thQDEIM,6,1,34,38,37,93,,,
,SOPT,6,1,34,38,37,95,,,
0.375,clsthSOPT,6,1,34,38,37,95,,,
0.375,thSOPT,6,1,34,38,37,95,,,
1,QDEIM,6,1,34,38,37,95,,,
0.375,clsthQDEIM,6,1,34,38,37,95,,,
0.375,thQDEIM,6,1,34,38,37,95,,,
,SOPT,6,1,34,38,37,97,,,
0.375,clsthSOPT,6,1,34,38,37,97,,,
0.375,thSOPT,6,1,34,38,37,97,,,
1,QDEIM,6,1,34,38,37,97,,,
0.375,clsthQDEIM,6,1,34,38,37,97,,,
0.375,thQDEIM,6,1,34,38,37,97,,,
,SOPT,3,0.9999,19,21,21,23,31.227901,0.793124551,0.0003701191790682943
0.375,clsthSOPT,3,0.9999,19,21,21,23,20.649550,0.6017113039999999,0.0001798176656687944
0.375,thSOPT,3,0.9999,19,21,21,23,17.453132,0.612823498,0.000370119179068393
1,QDEIM,3,0.9999,19,21,21,23,28.023074,0.5878002920000001,0.0002080659983241926
0.375,clsthQDEIM,3,0.9999,19,21,21,23,18.974856,0.611687545,0.002549695172299385
0.375,thQDEIM,3,0.9999,19,21,21,23,21.751426,0.6355816910000001,0.0002233693278309565
,SOPT,3,0.9999,19,21,21,25,23.059626,0.6280163009999999,0.0001162585406153712
0.375,clsthSOPT,3,0.9999,19,21,21,25,16.909581,0.645854959,0.0001064327041778448
0.375,thSOPT,3,0.9999,19,21,21,25,27.682758,0.6289059189999999,0.0001162585406157579
1,QDEIM,3,0.9999,19,21,21,25,19.112825,0.630100104,0.0003047137631543689
0.375,clsthQDEIM,3,0.9999,19,21,21,25,11.647959,0.5921333529999999,0.002624867013910964
0.375,thQDEIM,3,0.9999,19,21,21,25,17.671766,0.656912936,0.0002345447651870239
,SOPT,3,0.9999,19,21,21,27,12.332072,0.700741752,0.0001694438319742061
0.375,clsthSOPT,3,0.9999,19,21,21,27,14.778919,0.653945843,0.0001078894045561621
0.375,thSOPT,3,0.9999,19,21,21,27,18.426080,0.763833561,0.0001694438319738821
1,QDEIM,3,0.9999,19,21,21,27,22.002128,0.667672712,0.0003117690571829636
0.375,clsthQDEIM,3,0.9999,19,21,21,27,9.539973,0.676450615,0.002148671177775437
0.375,thQDEIM,3,0.9999,19,21,21,27,11.550176,0.656426976,0.001120272411947695
,SOPT,3,0.9999,19,21,21,29,9.736606,0.73505689,0.000563095380548564
0.375,clsthSOPT,3,0.9999,19,21,21,29,21.245509,0.709818532,0.0001145153046262025
0.375,thSOPT,3,0.9999,19,21,21,29,11.805537,0.685140427,0.0005630953805490118
1,QDEIM,3,0.9999,19,21,21,29,8.657774,0.6996886840000001,0.000266643081623086
0.375,clsthQDEIM,3,0.9999,19,21,21,29,10.108630,0.7096582380000001,0.0002244178216644972
0.375,thQDEIM,3,0.9999,19,21,21,29,13.897456,0.719044663,0.001210153801134681
,SOPT,3,0.9999,19,21,21,31,9.448076,0.7445185729999999,0.0006665527372493055
0.375,clsthSOPT,3,0.9999,19,21,21,31,9.790674,0.793103763,0.0001180956531900295
0.375,thSOPT,3,0.9999,19,21,21,31,11.361941,0.71343914,0.0006665527372483628
1,QDEIM,3,0.9999,19,21,21,31,10.236974,0.7009834580000001,0.0007146900243293877
0.375,clsthQDEIM,3,0.9999,19,21,21,31,5.740395,0.694606064,0.001201829476948495
0.375,thQDEIM,3,0.9999,19,21,21,31,8.090780,0.747273552,0.001177079706415167
,SOPT,3,0.9999,19,21,21,33,7.721130,0.7420525490000001,0.0004431549637903159
0.375,clsthSOPT,3,0.9999,19,21,21,33,8.213383,0.719970139,0.0003782717701611431
0.375,thSOPT,3,0.9999,19,21,21,33,7.738258,0.742378964,0.000443154963790537
1,QDEIM,3,0.9999,19,21,21,33,7.161811,0.727445428,0.0007601535148898243
0.375,clsthQDEIM,3,0.9999,19,21,21,33,6.676697,0.7531534190000001,0.001305136903297855
0.375,thQDEIM,3,0.9999,19,21,21,33,10.772391,0.7620987720000001,0.001107483495545124
,SOPT,3,0.9999,19,21,21,35,5.386876,0.763907484,0.0006982988046471187
0.375,clsthSOPT,3,0.9999,19,21,21,35,6.256073,0.750057613,8.436867460571511e-05
0.375,thSOPT,3,0.9999,19,21,21,35,8.673494,0.773945019,0.0006982988046471463
1,QDEIM,3,0.9999,19,21,21,35,6.666146,0.87852497,0.000605842735060017
0.375,clsthQDEIM,3,0.9999,19,21,21,35,6.565963,0.728777952,0.001385677280626429
0.375,thQDEIM,3,0.9999,19,21,21,35,5.227832,0.765145922,0.001095313597549096
,SOPT,3,0.9999,19,21,21,37,5.691507,0.861352801,0.0004290210837104555
0.375,clsthSOPT,3,0.9999,19,21,21,37,8.447107,0.773285118,0.000130041764583521
0.375,thSOPT,3,0.9999,19,21,21,37,6.240790,0.796882201,0.0004290210837111632
1,QDEIM,3,0.9999,19,21,21,37,9.032751,0.847551399,0.0003873209858284718
0.375,clsthQDEIM,3,0.9999,19,21,21,37,7.390565,0.7827910380000001,0.001351777640435077
0.375,thQDEIM,3,0.9999,19,21,21,37,6.097467,0.80641271,0.001085384412916337
,SOPT,3,0.9999,19,21,21,39,5.141410,0.812242645,0.0004184547807224449
0.375,clsthSOPT,3,0.9999,19,21,21,39,6.577664,0.8465414560000001,9.596449493934697e-05
0.375,thSOPT,3,0.9999,19,21,21,39,5.104246,0.843587949,0.0004184547807224412
1,QDEIM,3,0.9999,19,21,21,39,6.746065,0.81851864,0.000360699153907191
0.375,clsthQDEIM,3,0.9999,19,21,21,39,5.245397,0.838647437,0.001148329151548261
0.375,thQDEIM,3,0.9999,19,21,21,39,7.057505,0.889614801,0.001095389255174623
,SOPT,3,0.9999,19,21,21,41,7.245145,0.844974432,0.000391704477051771
0.375,clsthSOPT,3,0.9999,19,21,21,41,5.909622,0.838327368,0.0001167771656275523
0.375,thSOPT,3,0.9999,19,21,21,41,6.428180,0.86548214,0.000391704477051078
1,QDEIM,3,0.9999,19,21,21,41,4.875329,0.924047274,0.0004538467812482973
0.375,clsthQDEIM,3,0.9999,19,21,21,41,6.735807,0.880433244,0.001239437370344174
0.375,thQDEIM,3,0.9999,19,21,21,41,6.596140,0.919621908,0.001005014311048831
,SOPT,3,0.9999,19,21,21,43,5.327270,0.930246541,0.0003307410708348265
0.375,clsthSOPT,3,0.9999,19,21,21,43,4.654002,0.84565001,0.0001658875344080037
0.375,thSOPT,3,0.9999,19,21,21,43,5.710903,1.624391514,0.000330741070835048
1,QDEIM,3,0.9999,19,21,21,43,5.324490,0.932770032,0.0004711202921762566
0.375,clsthQDEIM,3,0.9999,19,21,21,43,3.997386,0.859087187,0.001561356179650816
0.375,thQDEIM,3,0.9999,19,21,21,43,5.710450,0.893493078,0.001048501581996052
,SOPT,3,0.9999,19,21,21,45,4.223863,0.990152429,9.44275783360269e-05
0.375,clsthSOPT,3,0.9999,19,21,21,45,4.444421,0.890230973,0.0001403681318597606
0.375,thSOPT,3,0.9999,19,21,21,45,4.555858,0.976675132,9.442757833590114e-05
1,QDEIM,3,0.9999,19,21,21,45,5.822470,1.726773096,0.0004744102678447797
0.375,clsthQDEIM,3,0.9999,19,21,21,45,5.329907,0.933535853,0.001541618332406898
0.375,thQDEIM,3,0.9999,19,21,21,45,5.875736,0.950306156,0.0008886251634953415
,SOPT,3,0.9999,19,21,21,47,4.794221,0.940101797,8.530622274075963e-05
0.375,clsthSOPT,3,0.9999,19,21,21,47,5.348222,0.9595064289999999,0.0001971650546350039
0.375,thSOPT,3,0.9999,19,21,21,47,5.194196,0.97821009,8.530622274073781e-05
1,QDEIM,3,0.9999,19,21,21,47,4.059680,1.003428581,0.0005312979802043036
0.375,clsthQDEIM,3,0.9999,19,21,21,47,4.231790,1.648983297,0.001559690219701192
0.375,thQDEIM,3,0.9999,19,21,21,47,4.864771,0.95406564,0.0008882479851264648
,SOPT,3,0.9999,19,21,21,49,4.414544,1.01758701,8.479699620476482e-05
0.375,clsthSOPT,3,0.9999,19,21,21,49,5.434592,0.976173955,0.0001173141002003091
0.375,thSOPT,3,0.9999,19,21,21,49,4.779143,0.9499474959999999,8.479699620473733e-05
1,QDEIM,3,0.9999,19,21,21,49,4.639117,1.032423592,0.0004414639108042257
0.375,clsthQDEIM,3,0.9999,19,21,21,49,4.102478,0.956120934,0.001507219654548627
0.375,thQDEIM,3,0.9999,19,21,21,49,5.918776,1.000371178,0.0007465387246826396
,SOPT,3,0.9999,19,21,21,51,4.994640,0.9790288659999999,0.0001275541314282762
0.375,clsthSOPT,3,0.9999,19,21,21,51,5.269173,0.93957648,9.60232032616583e-05
0.375,thSOPT,3,0.9999,19,21,21,51,4.500962,0.9532912059999999,0.0001275541314284497
1,QDEIM,3,0.9999,19,21,21,51,3.749079,1.074649999,0.0005169363837072338
0.375,clsthQDEIM,3,0.9999,19,21,21,51,5.454771,0.952208713,0.001398532158598456
0.375,thQDEIM,3,0.9999,19,21,21,51,4.377431,1.025666829,0.0001512885405432213
,SOPT,3,0.9999,19,21,21,53,3.789632,1.020378882,0.000114058225305585
0.375,clsthSOPT,3,0.9999,19,21,21,53,5.370662,0.972855939,0.0003501051900252129
0.375,thSOPT,3,0.9999,19,21,21,53,4.244530,0.991848874,0.000114058225305578
1,QDEIM,3,0.9999,19,21,21,53,4.204480,1.045595934,0.0004648533390335263
0.375,clsthQDEIM,3,0.9999,19,21,21,53,3.969808,0.916502806,0.001306115961961215
0.375,thQDEIM,3,0.9999,19,21,21,53,3.916325,1.059601231,0.0003232204740603909
,SOPT,3,0.9999,19,21,21,55,3.898622,1.046435153,0.000114857664840766
0.375,clsthSOPT,3,0.9999,19,21,21,55,4.797330,1.055799171,0.0002987945828481767
0.375,thSOPT,3,0.9999,19,21,21,55,4.087280,1.025176461,0.0001148576648399484
1,QDEIM,3,0.9999,19,21,21,55,3.451419,1.121412319,0.000554140860253944
0.375,clsthQDEIM,3,0.9999,19,21,21,55,4.416648,1.004657945,0.0008862118335885405
0.375,thQDEIM,3,0.9999,19,21,21,55,4.194945,1.065928695,0.0003313302692329229
,SOPT,3,0.9999,19,21,21,57,3.522781,1.091369491,0.0001477891980345935
0.375,clsthSOPT,3,0.9999,19,21,21,57,4.208636,1.024120066,0.0002996916690329689
0.375,thSOPT,3,0.9999,19,21,21,57,4.142479,1.044861805,0.0001477891980344046
1,QDEIM,3,0.9999,19,21,21,57,5.302892,1.174906607,0.0005802009557243411
0.375,clsthQDEIM,3,0.9999,19,21,21,57,3.941623,0.988899018,0.0007231921024481028
0.375,thQDEIM,3,0.9999,19,21,21,57,4.400395,1.16137909,0.0003636117864223934
,SOPT,3,0.9999,19,21,21,59,4.177082,1.116247914,0.0001315263041422445
0.375,clsthSOPT,3,0.9999,19,21,21,59,4.116330,1.037269906,0.000400866271764153
0.375,thSOPT,3,0.9999,19,21,21,59,4.350323,1.071500815,0.000131526304142075
1,QDEIM,3,0.9999,19,21,21,59,3.591529,1.155359747,0.0006316712251318711
0.375,clsthQDEIM,3,0.9999,19,21,21,59,3.920754,1.070662523,0.000725654118586545
0.375,thQDEIM,3,0.9999,19,21,21,59,3.850090,1.112539923,0.0003375480156786422
,SOPT,3,0.9999,19,21,21,61,3.317336,1.153294984,0.0002160646370502662
0.375,clsthSOPT,3,0.9999,19,21,21,61,3.672593,1.03849304,0.0002862516768756233
0.375,thSOPT,3,0.9999,19,21,21,61,3.157252,1.164236527,0.0002160646370498418
1,QDEIM,3,0.9999,19,21,21,61,3.639962,1.25446334,0.0006313809992749165
0.375,clsthQDEIM,3,0.9999,19,21,21,61,3.818580,1.080851599,0.0009989618618956191
0.375,thQDEIM,3,0.9999,19,21,21,61,4.225487,1.198824363,0.0003759342151321425
,SOPT,3,0.9999,19,21,21,63,3.790536,1.158169934,0.0002524174739508686
0.375,clsthSOPT,3,0.9999,19,21,21,63,3.293925,1.141981936,0.0002508045547727117
0.375,thSOPT,3,0.9999,19,21,21,63,3.224880,1.118626256,0.00025241747395066
1,QDEIM,3,0.9999,19,21,21,63,3.654379,1.209502117,0.0002213514387814087
0.375,clsthQDEIM,3,0.9999,19,21,21,63,2.930286,1.02924207,0.001012681467726916
0.375,thQDEIM,3,0.9999,19,21,21,63,4.003557,1.252716169,0.0003564819969509466
,SOPT,3,0.9999,19,21,21,65,3.614628,1.204431692,0.0002680118326319823
0.375,clsthSOPT,3,0.9999,19,21,21,65,3.553006,1.110742654,0.0002340751946322454
0.375,thSOPT,3,0.9999,19,21,21,65,3.454500,1.141888106,0.0002680118326315277
1,QDEIM,3,0.9999,19,21,21,65,4.061254,1.233890875,0.0002353899644141979
0.375,clsthQDEIM,3,0.9999,19,21,21,65,3.370403,1.047609394,0.001005882598551177
0.375,thQDEIM,3,0.9999,19,21,21,65,3.200743,1.199609187,0.0003594378285118569
,SOPT,3,0.9999,19,21,21,67,3.862337,1.229518287,0.0001932842611781402
0.375,clsthSOPT,3,0.9999,19,21,21,67,4.056023,1.149012812,0.0002142947456013575
0.375,thSOPT,3,0.9999,19,21,21,67,4.075996,1.243040997,0.00019328426117834
1,QDEIM,3,0.9999,19,21,21,67,3.399996,1.32321468,0.0001976888853377519
0.375,clsthQDEIM,3,0.9999,19,21,21,67,3.389911,1.071644324,0.001174082747516353
0.375,thQDEIM,3,0.9999,19,21,21,67,3.388414,1.309587515,0.000352415456332017
,SOPT,3,0.9999,19,21,21,69,3.535207,1.258084602,0.000223936568903391
0.375,clsthSOPT,3,0.9999,19,21,21,69,3.473673,1.141453317,0.0002241763917668217
0.375,thSOPT,3,0.9999,19,21,21,69,3.696248,1.287056308,0.0002239365689029755
1,QDEIM,3,0.9999,19,21,21,69,3.211978,1.288355831,0.0001250012295303337
0.375,clsthQDEIM,3,0.9999,19,21,21,69,3.500929,1.130418953,0.001120372762425679
0.375,thQDEIM,3,0.9999,19,21,21,69,4.120292,1.238386398,0.0002489079183803599
,SOPT,3,0.9999,19,21,21,71,4.381298,1.407990899,0.000243610695968845
0.375,clsthSOPT,3,0.9999,19,21,21,71,4.087033,1.219180212,0.0002758349093958455
0.375,thSOPT,3,0.9999,19,21,21,71,3.753557,1.237018677,0.0002436106959688486
1,QDEIM,3,0.9999,19,21,21,71,3.222949,1.330309464,0.0002899612159615341
0.375,clsthQDEIM,3,0.9999,19,21,21,71,3.181047,1.220986753,0.00110307303464172
0.375,thQDEIM,3,0.9999,19,21,21,71,3.200736,1.369213138,0.0001942774889685273
,SOPT,3,0.9999,19,21,21,73,3.430048,1.410664272,0.0002863021684056941
0.375,clsthSOPT,3,0.9999,19,21,21,73,3.608608,1.27639758,0.0001120642311271081
0.375,thSOPT,3,0.9999,19,21,21,73,3.026854,1.328905968,0.0002863021684052475
1,QDEIM,3,0.9999,19,21,21,73,3.438007,1.417419682,0.0002683199750374168
0.375,clsthQDEIM,3,0.9999,19,21,21,73,3.093933,1.281318755,0.001164954189968935
0.375,thQDEIM,3,0.9999,19,21,21,73,3.478630,1.284470012,0.0002073422165196414
,SOPT,3,0.9999,19,21,21,75,3.615735,1.318879623,0.000276390644823025
0.375,clsthSOPT,3,0.9999,19,21,21,75,3.280360,1.220766122,0.0001282126570348123
0.375,thSOPT,3,0.9999,19,21,21,75,2.957042,1.278091713,0.0002763906448234951
1,QDEIM,3,0.9999,19,21,21,75,3.265576,1.345422564,0.000266830804437172
0.375,clsthQDEIM,3,0.9999,19,21,21,75,3.197036,1.195065217,0.001227496307587895
0.375,thQDEIM,3,0.9999,19,21,21,75,2.920708,1.36608695,0.000221836067466423
,SOPT,3,0.9999,19,21,21,77,3.459694,1.345397981,0.0002551775712732018
0.375,clsthSOPT,3,0.9999,19,21,21,77,3.303862,1.250031143,0.0001031103369756547
0.375,thSOPT,3,0.9999,19,21,21,77,3.668991,1.312210185,0.0002551775712732098
1,QDEIM,3,0.9999,19,21,21,77,3.628546,1.377686283,0.0002682283500185191
0.375,clsthQDEIM,3,0.9999,19,21,21,77,3.123743,1.278945558,0.001237500460211136
0.375,thQDEIM,3,0.9999,19,21,21,77,3.331264,1.361179795,0.000269779640247204
,SOPT,3,0.9999,19,21,21,79,3.490957,1.461503806,0.0002341400720426502
0.375,clsthSOPT,3,0.9999,19,21,21,79,3.955556,1.278402062,0.0001107154917973922
0.375,thSOPT,3,0.9999,19,21,21,79,3.382645,1.320373159,0.0002341400720422333
1,QDEIM,3,0.9999,19,21,21,79,3.010744,1.38873218,0.0002723834859416664
0.375,clsthQDEIM,3,0.9999,19,21,21,79,3.093722,1.223519526,0.001325209424236246
0.375,thQDEIM,3,0.9999,19,21,21,79,3.033722,1.454587588,0.0002040210857525707
,SOPT,3,0.9999,19,21,21,81,3.237392,1.503923874,0.0002127570146686308
0.375,clsthSOPT,3,0.9999,19,21,21,81,3.338541,1.409813452,0.0001167994755781258
0.375,thSOPT,3,0.9999,19,21,21,81,3.770629,1.363635083,0.0002127570146681905
1,QDEIM,3,0.9999,19,21,21,81,2.970065,1.433835625,0.0003885624668800481
0.375,clsthQDEIM,3,0.9999,19,21,21,81,2.982467,1.324092026,0.001295619423229351
0.375,thQDEIM,3,0.9999,19,21,21,81,3.131601,1.397420606,0.0001969018249203668
,SOPT,4,0.99999,24,27,27,29,30.173608,0.812664612,0.005966784705567506
0.375,clsthSOPT,4,0.99999,24,27,27,29,41.961392,0.7374066020000001,0.0004687559603621218
0.375,thSOPT,4,0.99999,24,27,27,29,24.503435,1.369097922,0.005966784705563492
1,QDEIM,4,0.99999,24,27,27,29,40.496373,0.807647926,0.004440348517238431
0.375,clsthQDEIM,4,0.99999,24,27,27,29,28.821953,0.7490704939999999,0.01818142657212997
0.375,thQDEIM,4,0.99999,24,27,27,29,20.846794,0.8071465,0.004440348517235384
,SOPT,4,0.99999,24,27,27,31,18.726093,0.789890795,0.00578739600209583
0.375,clsthSOPT,4,0.99999,24,27,27,31,29.945645,0.7876118830000001,0.003194871699912673
0.375,thSOPT,4,0.99999,24,27,27,31,23.046602,0.7997570610000001,0.005787396002093
1,QDEIM,4,0.99999,24,27,27,31,21.672779,0.835002067,0.004040035904542499
0.375,clsthQDEIM,4,0.99999,24,27,27,31,14.294597,0.781478032,0.01469758479264559
0.375,thQDEIM,4,0.99999,24,27,27,31,17.970484,0.797228753,0.004040035904536371
,SOPT,4,0.99999,24,27,27,33,16.133941,0.820667924,0.003970050455475924
0.375,clsthSOPT,4,0.99999,24,27,27,33,16.064086,0.814314179,0.003948098926002646
0.375,thSOPT,4,0.99999,24,27,27,33,17.031775,0.856891225,0.003970050455478552
1,QDEIM,4,0.99999,24,27,27,33,17.197503,0.834173641,0.002130504274122336
0.375,clsthQDEIM,4,0.99999,24,27,27,33,27.092751,0.785178452,0.01470120220728912
0.375,thQDEIM,4,0.99999,24,27,27,33,22.540333,0.887147463,0.002130504274116582
,SOPT,4,0.99999,24,27,27,35,13.239628,0.915719723,0.003624629141346423
0.375,clsthSOPT,4,0.99999,24,27,27,35,11.652941,0.817755558,0.003076153666724869
0.375,thSOPT,4,0.99999,24,27,27,35,11.564639,0.845081112,0.003624629141349508
1,QDEIM,4,0.99999,24,27,27,35,13.379593,0.850113808,0.001902122363871767
0.375,clsthQDEIM,4,0.99999,24,27,27,35,13.011791,0.86633008,0.01470150080411528
0.375,thQDEIM,4,0.99999,24,27,27,35,12.456066,0.902591424,0.001902122363866911
,SOPT,4,0.99999,24,27,27,37,8.493644,0.879181878,0.006393552410525404
0.375,clsthSOPT,4,0.99999,24,27,27,37,12.921904,0.8496735550000001,0.002957766265057515
0.375,thSOPT,4,0.99999,24,27,27,37,12.260589,0.951811022,0.006393552410526254
1,QDEIM,4,0.99999,24,27,27,37,9.637434,0.898988031,0.002024658372806224
0.375,clsthQDEIM,4,0.99999,24,27,27,37,14.268639,0.8971468929999999,0.01478722527286354
0.375,thQDEIM,4,0.99999,24,27,27,37,12.766634,0.887031702,0.002024658372805081
,SOPT,4,0.99999,24,27,27,39,8.511767,0.970246247,0.006440931382824229
0.375,clsthSOPT,4,0.99999,24,27,27,39,11.338354,0.884527798,0.002948940376543962
0.375,thSOPT,4,0.99999,24,27,27,39,8.320346,0.967683808,0.00644093138282569
1,QDEIM,4,0.99999,24,27,27,39,8.378563,0.94508988,0.002117617764156766
0.375,clsthQDEIM,4,0.99999,24,27,27,39,93.187759,0.8551771970000001,0.01394978909436725
0.375,thQDEIM,4,0.99999,24,27,27,39,10.970900,0.905985677,0.002117617764156361
,SOPT,4,0.99999,24,27,27,41,8.166194,1.037322983,0.005464961121485764
0.375,clsthSOPT,4,0.99999,24,27,27,41,9.197045,0.907738001,0.004011549505680201
0.375,thSOPT,4,0.99999,24,27,27,41,7.793279,0.993665817,0.005464961121485786
1,QDEIM,4,0.99999,24,27,27,41,9.423956,0.993110539,0.002359617318871925
0.375,clsthQDEIM,4,0.99999,24,27,27,41,10.963987,0.878115527,0.01359696842972591
0.375,thQDEIM,4,0.99999,24,27,27,41,9.144783,0.968895816,0.002359617318870998
,SOPT,4,0.99999,24,27,27,43,7.766420,0.9733279969999999,0.004616501248467202
0.375,clsthSOPT,4,0.99999,24,27,27,43,11.144935,0.954331156,0.004182300069793664
0.375,thSOPT,4,0.99999,24,27,27,43,8.594480,1.020707839,0.004616501248470197
1,QDEIM,4,0.99999,24,27,27,43,9.008389,0.997252685,0.00223342351344229
0.375,clsthQDEIM,4,0.99999,24,27,27,43,10.598953,0.9235312099999999,0.01313658655033975
0.375,thQDEIM,4,0.99999,24,27,27,43,6.730696,0.9745183589999999,0.00223342351344099
,SOPT,4,0.99999,24,27,27,45,5.669565,1.016985838,0.003481314390700466
0.375,clsthSOPT,4,0.99999,24,27,27,45,9.000138,0.95786639,0.003242965848310938
0.375,thSOPT,4,0.99999,24,27,27,45,6.598863,1.037656468,0.003481314390703321
1,QDEIM,4,0.99999,24,27,27,45,6.921052,1.014464249,0.002186363616675011
0.375,clsthQDEIM,4,0.99999,24,27,27,45,7.044779,0.904577387,0.01017112102438632
0.375,thQDEIM,4,0.99999,24,27,27,45,11.559792,0.9930825599999999,0.002186363616673536
,SOPT,4,0.99999,24,27,27,47,6.275498,1.051611827,0.002703816343031115
0.375,clsthSOPT,4,0.99999,24,27,27,47,7.313873,0.982648173,0.004049119792822309
0.375,thSOPT,4,0.99999,24,27,27,47,5.803875,1.023368179,0.002703816343033828
1,QDEIM,4,0.99999,24,27,27,47,7.630492,1.111895094,0.002161792109669821
0.375,clsthQDEIM,4,0.99999,24,27,27,47,7.455109,0.912983077,0.01010062076894206
0.375,thQDEIM,4,0.99999,24,27,27,47,6.690781,1.086200539,0.002186303149325193
,SOPT,4,0.99999,24,27,27,49,6.244539,1.089414901,0.002302007710512879
0.375,clsthSOPT,4,0.99999,24,27,27,49,6.051834,1.011897795,0.003631801281976288
0.375,thSOPT,4,0.99999,24,27,27,49,6.341158,1.038823791,0.002302007710517952
1,QDEIM,4,0.99999,24,27,27,49,8.025912,1.148748182,0.002160980729267998
0.375,clsthQDEIM,4,0.99999,24,27,27,49,5.376974,0.9326159979999999,0.01003919486820421
0.375,thQDEIM,4,0.99999,24,27,27,49,6.897188,1.051392055,0.002174976128805459
,SOPT,4,0.99999,24,27,27,51,6.617831,1.165522441,0.002669237977280015
0.375,clsthSOPT,4,0.99999,24,27,27,51,5.995248,1.060616654,0.003701624127969194
